customer_id,first_name,last_name,age,city,product,quantity,unit_price,amount
3864,Edward,Miller,26,San Antonio,Tool Alpha,13,25,325
3865,Charlie,Rodriguez,37,New York,Widget A,47,112,5264
3866,Bob,Smith,25,San Diego,Widget A,6,29,174
3867,George,Rodriguez,29,Dallas,Widget A,46,136,6256
3868,Fiona,Rodriguez,68,Houston,Tool Alpha,43,58,2494
3869,George,Johnson,68,,Tool Beta,26,102,2652
3870,Julia,Davis,47,Los Angeles,Tool Beta,45,29,1305
3871,George,Rodriguez,62,New York,Widget A,29,177,5133
3872,Edward,Rodriguez,18,Philadelphia,Widget A,23,,4416
3873,Charlie,Brown,38,San Diego,Tool Beta,37,164,6068
3874,,Miller,46,Los Angeles,Tool Beta,42,49,2058
3875,Alice,Williams,68,San Jose,Gadget X,3,158,474
3876,Diana,Williams,43,Houston,Tool Alpha,3,42,126
3877,Alice,Brown,19,San Antonio,Tool Beta,11,136,1496
3878,George,Smith,27,Houston,Widget B,33,42,1386
3879,Ivan,Williams,23,San Antonio,Tool Alpha,14,167,2338
3880,Hannah,Smith,18,San Diego,Widget B,9,197,1773
3881,Julia,Brown,41,New York,Tool Beta,7,136,952
3882,Fiona,Johnson,61,San Antonio,Gadget Y,15,76,1140
3883,Alice,Johnson,59,Houston,Tool Beta,48,127,6096
3884,Edward,Martinez,52,,Tool Alpha,23,18,414
3885,Edward,Martinez,19,Philadelphia,Gadget Y,14,79,1106
3886,Diana,Johnson,31,San Jose,Gadget Y,21,19,399
3887,Edward,Williams,72,Phoenix,Gadget X,7,81,567
3888,Fiona,Davis,42,Houston,Tool Beta,38,85,3230
3889,George,Johnson,36,San Diego,Gadget X,48,86,4128
3890,Ivan,Johnson,23,San Diego,Widget A,32,92,2944
3891,  DIANA  ,Johnson,45,san diego,Tool Beta,17,18,306
3892,Charlie,Miller,69,Philadelphia,Widget A,42,158,6636
3893,  FIONA  ,Garcia,49,houston,Gadget Y,31,17,527
3894,Fiona,Miller,57,Philadelphia,Tool Beta,,29,783
3895,Julia,Garcia,70,San Antonio,Tool Alpha,15,58,870
3896,Edward,Brown,63,Chicago,Tool Alpha,14,113,1582
3897,Edward,Rodriguez,71,Chicago,Gadget X,36,169,6084
3898,Julia,Johnson,75,Houston,Tool Beta,13,198,2574
3899,George,Davis,72,Phoenix,Gadget Y,7,152,1064
3900,,Jones,38,Dallas,Widget B,42,183,7686
3901,George,Jones,67,Los Angeles,Widget A,1,64,64
3902,Diana,Jones,32,San Diego,Tool Alpha,24,189,4536
3903,,Davis,41,San Jose,Widget A,45,45,2025
3904,Bob,Johnson,27,San Antonio,Widget B,8,177,1416
3905,Alice,Williams,37,Dallas,Gadget X,46,63,2898
3906,Julia,Davis,62,Dallas,Gadget Y,13,127,1651
3907,Edward,Davis,71,San Diego,Tool Beta,6,24,144
3908,Charlie,Davis,71,Dallas,Tool Alpha,29,98,2842
3909,  JULIA  ,Johnson,196,,Widget A,1959,165,5280
3910,Diana,Miller,48,San Jose,Gadget Y,21,40,840
3911,Alice,Johnson,35,San Jose,Widget B,46,65,2990
3912,Charlie,Smith,70,Dallas,Tool Alpha,17,154,2618
3913,  IVAN  ,Garcia,39,philadelphia,Widget B,36,46,1656
3914,  BOB  ,Smith,58,new york,Widget B,33,90,2970
3915,Hannah,Davis,,New York,Gadget Y,32,97,3104
3916,Charlie,Garcia,53,San Antonio,Gadget X,10,77,770
3917,  HANNAH  ,Smith,24,san diego,Tool Beta,36,107,3852
3918,Edward,Jones,43,Chicago,Gadget Y,31,70,2170
3919,Fiona,Johnson,45,Houston,Widget A,21,45,945
3920,Hannah,Johnson,47,Los Angeles,Gadget X,2,126,252
3921,Diana,Miller,70,Chicago,Gadget X,,170,1020
3922,  ALICE  ,Miller,32,new york,Tool Alpha,34,178,6052
3923,Ivan,Jones,35,Chicago,Tool Beta,46,56,2576
3924,Bob,Jones,35,San Diego,Gadget Y,44,90,3960
3925,Diana,Miller,45,Philadelphia,Widget B,2,145,290
3926,Alice,Davis,20,Houston,Gadget Y,1,141,141
3927,Alice,Williams,31,,Tool Alpha,20,71,1420
3928,George,Jones,35,Philadelphia,Widget B,39,16,624
3929,Alice,Johnson,56,Chicago,Gadget Y,11,70,770
3930,Fiona,Brown,52,Houston,Widget A,29,133,3857
3931,Bob,Davis,35,Phoenix,Tool Beta,27,192,5184
3932,Charlie,Martinez,28,New York,Widget A,14,79,1106
3933,Edward,Martinez,,Philadelphia,Gadget X,40,19,760
3934,Alice,Jones,43,San Antonio,Tool Alpha,20,110,2200
3935,Julia,Jones,46,San Antonio,Tool Beta,48,197,9456
3936,George,Brown,38,San Diego,Widget B,38,16,608
3937,Ivan,Rodriguez,40,Phoenix,Tool Beta,5,182,910
3938,Edward,Rodriguez,65,Los Angeles,Tool Beta,2,,284
3939,Fiona,Garcia,44,San Antonio,Widget A,2,119,238
3940,Charlie,Martinez,48,San Jose,Gadget X,,124,4216
3941,  IVAN  ,Jones,26,new york,Tool Beta,17,51,867
3942,Ivan,Garcia,27,New York,Widget B,42,36,1512
3943,Ivan,Garcia,47,San Diego,Widget A,4,58,232
3944,Bob,Miller,26,Los Angeles,Widget B,4,200,800
3945,Julia,Rodriguez,74,Los Angeles,Tool Beta,35,44,1540
3946,George,Williams,50,San Diego,Widget B,32,63,2016
3947,Fiona,Garcia,34,Dallas,Tool Beta,5,132,660
3948,Diana,Johnson,153,New York,Widget B,2374,50,600
3949,  IVAN  ,Davis,58,san jose,Tool Alpha,30,168,5040
3950,  JULIA  ,Miller,,new york,Widget A,34,126,4284
3951,  JULIA  ,Smith,,philadelphia,Gadget X,16,83,1328
3952,Charlie,Rodriguez,52,Philadelphia,Tool Beta,48,97,4656
3953,Charlie,Jones,67,San Jose,Tool Beta,6,186,1116
3954,George,Garcia,26,San Antonio,Gadget X,47,143,6721
3955,George,Smith,33,San Antonio,Tool Alpha,2,161,322
3956,Bob,Williams,23,Dallas,Tool Beta,44,90,3960
3957,Ivan,Johnson,73,Phoenix,Widget A,10,197,1970
3958,Diana,Brown,71,New York,Widget A,43,63,2709
3959,Charlie,Brown,53,San Jose,Gadget Y,35,171,5985
3960,Charlie,Davis,54,San Antonio,Tool Alpha,17,178,3026
3961,Charlie,Rodriguez,29,Philadelphia,Gadget X,15,199,2985
3962,Charlie,Williams,38,San Diego,Tool Alpha,47,56,2632
3963,Julia,Brown,19,Philadelphia,Widget B,48,113,5424
3964,Bob,Martinez,64,Phoenix,Gadget X,25,137,3425
3965,Hannah,Garcia,40,Chicago,Tool Beta,19,72,1368
3966,Bob,Miller,65,Phoenix,Tool Beta,19,42,798
3967,Diana,Johnson,48,New York,Widget B,38,26,988
3968,George,Martinez,54,New York,Gadget Y,32,81,2592
3969,Fiona,Johnson,67,Philadelphia,Gadget X,30,156,4680
3970,Charlie,Jones,25,Philadelphia,Gadget X,34,28,952
3971,Hannah,Williams,61,Dallas,Gadget X,3,48,144
3972,Julia,Martinez,26,Phoenix,Gadget Y,3,34,102
3973,Charlie,Garcia,44,Los Angeles,Widget B,47,17,799
3974,Charlie,Miller,18,San Antonio,Gadget X,15,20,300
3975,Edward,Miller,49,Phoenix,Tool Alpha,29,31,899
3976,Hannah,Johnson,42,,Tool Beta,33,52,1716
3977,Edward,Brown,53,Houston,Tool Alpha,18,177,3186
3978,  ALICE  ,Brown,69,san antonio,Gadget X,3,110,330
3979,Diana,Rodriguez,75,Los Angeles,Widget B,6,,600
3980,Edward,Miller,,Phoenix,Tool Beta,39,155,6045
3981,Diana,Smith,26,San Antonio,Widget A,46,,2530
3982,Bob,Williams,23,Philadelphia,Widget A,16,175,2800
3983,Hannah,Williams,48,San Antonio,Widget B,15,75,1125
3984,Fiona,Johnson,23,San Antonio,Widget B,18,183,3294
3985,Fiona,Smith,72,Phoenix,Gadget X,5,169,845
3986,George,Brown,41,New York,Widget B,17,113,1921
3987,Fiona,Jones,21,Philadelphia,Tool Alpha,29,84,2436
3988,Edward,Johnson,71,Dallas,Tool Beta,2,149,298
3989,  EDWARD  ,Johnson,74,san antonio,Tool Beta,44,100,4400
3990,Diana,Jones,36,New York,Widget B,28,114,3192
3991,Hannah,Rodriguez,36,,Widget A,24,33,792
3992,Edward,Martinez,58,Dallas,Tool Beta,1,90,90
3993,Julia,Garcia,58,Philadelphia,Gadget X,6,58,348
3994,Hannah,Brown,29,San Diego,Gadget X,23,65,1495
3995,Edward,Rodriguez,25,Philadelphia,Tool Alpha,32,39,1248
3996,Edward,Davis,50,Phoenix,Gadget X,9,122,1098
3997,Edward,Jones,67,Dallas,Gadget X,50,94,4700
3998,George,Miller,18,San Diego,Gadget X,50,15,750
3999,  CHARLIE  ,Miller,28,new york,Tool Alpha,21,151,3171
4000,Bob,Brown,27,Chicago,Widget A,22,162,3564
4001,Edward,Williams,23,Chicago,Widget A,3,44,132
4002,George,Miller,43,San Jose,Tool Alpha,4,65,260
4003,Julia,Miller,36,San Jose,Tool Beta,46,135,6210
4004,Julia,Davis,71,Houston,Gadget Y,28,39,1092
4005,Fiona,Garcia,67,Los Angeles,Gadget X,50,50,2500
4006,Fiona,Rodriguez,49,Los Angeles,Gadget X,38,148,5624
4007,Alice,Martinez,32,,Tool Beta,5,173,865
4008,Alice,Martinez,73,Dallas,Widget A,33,147,4851
4009,Diana,Garcia,39,Houston,Tool Beta,27,,3429
4010,Alice,Martinez,66,San Diego,Widget B,45,114,5130
4011,Hannah,Jones,47,New York,Widget B,37,131,4847
4012,Julia,Johnson,70,Philadelphia,Widget B,42,117,4914
4013,Diana,Martinez,72,Houston,Tool Beta,32,42,1344
4014,Alice,Davis,194,Houston,Widget B,4671,25,675
4015,Julia,Davis,47,Los Angeles,Widget B,5,46,230
4016,Hannah,Martinez,69,Philadelphia,Gadget X,14,75,1050
4017,Edward,Rodriguez,,Phoenix,Widget A,8,132,1056
4018,Diana,Brown,64,San Jose,Tool Alpha,33,22,726
4019,Edward,Jones,178,Dallas,Widget B,1958,,578
4020,,Brown,66,Los Angeles,Gadget Y,13,43,559
4021,Bob,Smith,33,Dallas,Gadget Y,11,156,1716
4022,Julia,Brown,40,Philadelphia,Gadget X,31,156,4836
4023,Hannah,Rodriguez,38,San Diego,Widget B,23,57,1311
4024,Julia,Williams,21,San Diego,Widget A,45,50,2250
4025,Hannah,Williams,69,Chicago,Gadget Y,,188,4700
4026,Alice,Garcia,21,San Jose,Widget B,1,12,12
4027,Charlie,Smith,29,New York,Gadget X,10,66,660
4028,Bob,Rodriguez,57,San Antonio,Gadget Y,2,199,398
4029,Charlie,Davis,40,San Jose,Widget A,17,13,221
4030,Bob,Smith,37,Dallas,Widget A,29,183,5307
4031,Diana,Williams,73,Los Angeles,Widget B,49,58,2842
4032,Edward,Williams,29,San Antonio,Widget B,17,99,1683
4033,,Johnson,24,Chicago,Tool Beta,41,107,4387
4034,Fiona,Williams,50,Philadelphia,Tool Alpha,50,67,3350
4035,Diana,Martinez,51,New York,Gadget X,40,195,7800
4036,George,Brown,47,San Antonio,Gadget X,1,102,102
4037,Diana,Davis,67,New York,Gadget Y,15,22,330
4038,Bob,Martinez,59,Dallas,Tool Beta,38,109,4142
4039,Diana,Williams,38,Dallas,Tool Alpha,6,193,1158
4040,Edward,Rodriguez,24,Dallas,Widget A,32,130,4160
4041,Julia,Smith,36,,Tool Beta,10,112,1120
4042,Fiona,Davis,31,Phoenix,Widget A,5,163,815
4043,Julia,Davis,72,New York,Widget B,43,40,1720
4044,  HANNAH  ,Miller,68,chicago,Gadget X,19,127,2413
4045,Hannah,Smith,44,San Diego,Widget A,40,46,1840
4046,Fiona,Johnson,42,San Antonio,Widget A,41,75,3075
4047,George,Garcia,71,Phoenix,Widget A,24,134,3216
4048,Fiona,Martinez,167,Dallas,Widget B,3784,91,1365
4049,Hannah,Davis,52,New York,Widget B,48,185,8880
4050,George,Jones,58,Houston,Gadget Y,14,58,812
4051,Edward,Rodriguez,54,Dallas,Tool Alpha,21,184,3864
4052,Bob,Rodriguez,33,Phoenix,Tool Beta,46,81,3726
4053,Julia,Garcia,28,New York,Gadget X,26,21,546
4054,Diana,Davis,63,New York,Tool Beta,29,13,377
4055,Charlie,Smith,27,San Jose,Gadget X,26,166,4316
4056,Hannah,Brown,28,San Antonio,Tool Alpha,11,192,2112
4057,George,Martinez,57,Los Angeles,Tool Alpha,8,58,464
4058,Julia,Jones,19,Phoenix,Widget B,35,42,1470
4059,Julia,Johnson,24,Philadelphia,Widget A,30,123,3690
4060,Bob,Miller,21,Philadelphia,Gadget Y,33,28,924
4061,,Garcia,74,San Jose,Tool Alpha,21,83,1743
4062,Edward,Williams,44,Chicago,Widget A,41,60,2460
4063,George,Rodriguez,57,Phoenix,Gadget Y,37,36,1332
4064,Hannah,Garcia,58,Phoenix,Tool Alpha,30,114,3420
4065,Fiona,Garcia,36,Philadelphia,Widget A,21,95,1995
4066,Ivan,Garcia,44,New York,Widget A,28,69,1932
4067,Hannah,Davis,48,San Diego,Gadget X,5,187,935
4068,Julia,Jones,26,Dallas,Widget B,3,12,36
4069,Hannah,Smith,59,Los Angeles,Widget A,27,199,5373
4070,Diana,Rodriguez,40,San Diego,Gadget Y,7,106,742
4071,Alice,Williams,65,Dallas,Widget B,4,59,236
4072,Edward,Miller,71,Chicago,Tool Beta,40,16,640
4073,George,Garcia,34,Philadelphia,Tool Alpha,45,51,2295
4074,Julia,Miller,40,San Antonio,Tool Beta,41,117,4797
4075,Alice,Davis,25,New York,Gadget X,7,168,1176
4076,Fiona,Miller,31,Dallas,Gadget X,18,163,2934
4077,Fiona,Williams,67,Philadelphia,Gadget Y,28,103,2884
4078,Alice,Martinez,57,Houston,Gadget X,47,38,1786
4079,Charlie,Garcia,56,San Diego,Widget A,37,166,6142
4080,Julia,Davis,200,Dallas,Widget A,4897,125,5500
4081,Fiona,Davis,33,Chicago,Gadget X,8,143,1144
4082,Diana,Miller,57,Chicago,Tool Alpha,30,27,810
4083,Julia,Martinez,,Phoenix,Widget B,18,35,630
4084,,Smith,44,Philadelphia,Gadget X,35,12,420
4085,Hannah,Davis,27,Houston,Tool Alpha,21,30,630
4086,Edward,Jones,34,Los Angeles,Tool Beta,16,66,1056
4087,Fiona,Rodriguez,37,Chicago,Tool Alpha,30,31,930
4088,Fiona,Martinez,73,San Jose,Widget B,35,83,2905
4089,Charlie,Martinez,27,San Antonio,Gadget X,41,77,3157
4090,Bob,Garcia,74,San Diego,Tool Beta,26,171,4446
4091,Julia,Davis,29,San Jose,Tool Beta,6,159,954
4092,Julia,Garcia,54,Dallas,Gadget Y,43,119,5117
4093,  JULIA  ,Miller,30,dallas,Tool Alpha,50,41,2050
4094,Ivan,Garcia,,Dallas,Widget B,2,19,38
4095,Bob,Garcia,46,San Diego,Widget A,4,178,712
4096,Bob,Brown,48,San Diego,Widget B,19,48,912
4097,Ivan,Garcia,56,New York,Widget A,47,145,6815
4098,Hannah,Davis,46,San Jose,Gadget Y,32,157,5024
4099,Ivan,Rodriguez,65,San Antonio,Tool Beta,32,144,4608
4100,Hannah,Jones,69,Dallas,Tool Beta,48,145,6960
4101,Alice,Smith,57,Philadelphia,Tool Alpha,39,116,4524
4102,Fiona,Smith,33,San Jose,Gadget X,28,139,3892
4103,Ivan,Garcia,18,Dallas,Widget B,3,104,312
4104,Diana,Miller,26,,Tool Beta,38,15,570
4105,Edward,Miller,64,Houston,Tool Alpha,11,27,297
4106,Alice,Rodriguez,61,Chicago,Gadget X,21,187,3927
4107,Fiona,Johnson,52,San Antonio,Widget B,12,94,1128
4108,Julia,Williams,48,Chicago,Widget A,20,36,720
4109,Ivan,Garcia,72,San Antonio,Gadget X,35,35,1225
4110,Edward,Williams,62,Philadelphia,Tool Beta,39,178,6942
4111,Bob,Johnson,44,Phoenix,Widget B,33,162,5346
4112,Hannah,Williams,63,Chicago,Widget B,16,111,1776
4113,Hannah,Miller,66,San Diego,Gadget X,23,179,4117
4114,Diana,Garcia,51,Phoenix,Widget B,8,136,1088
4115,Ivan,Smith,26,Houston,Tool Alpha,48,184,8832
4116,Charlie,Johnson,56,San Diego,Widget A,14,185,2590
4117,Julia,Williams,57,San Diego,Gadget X,48,144,6912
4118,Hannah,Williams,44,Phoenix,Gadget Y,13,156,2028
4119,Alice,Johnson,71,San Jose,Gadget X,9,42,378
4120,Diana,Rodriguez,23,Chicago,Tool Beta,3,159,477
4121,Alice,Brown,57,Dallas,Gadget Y,15,29,435
4122,Alice,Williams,40,Dallas,Gadget Y,48,94,4512
4123,Fiona,Miller,73,San Antonio,Gadget Y,5,182,910
4124,Hannah,Johnson,50,Houston,Widget B,10,138,1380
4125,Fiona,Williams,51,Houston,Widget B,37,78,2886
4126,Edward,Brown,48,Dallas,Tool Alpha,46,155,7130
4127,George,Williams,54,Houston,Widget A,22,100,2200
4128,Edward,Brown,194,Houston,Widget B,4961,196,4312
4129,  FIONA  ,Martinez,23,houston,Widget A,49,180,8820
4130,Alice,Rodriguez,194,San Antonio,Widget B,2027,133,3325
4131,Charlie,Rodriguez,32,San Jose,Tool Alpha,37,50,1850
4132,Alice,Smith,67,Phoenix,Tool Alpha,24,36,864
4133,George,Miller,52,Los Angeles,Gadget Y,5,90,450
4134,Diana,Smith,39,San Jose,Gadget X,48,32,1536
4135,Bob,Davis,50,San Diego,Tool Alpha,17,113,1921
4136,Fiona,Miller,75,Dallas,Gadget X,,87,2349
4137,Alice,Brown,62,San Jose,Widget A,30,101,3030
4138,Diana,Brown,73,New York,Widget B,20,167,3340
4139,Alice,Davis,59,San Jose,Gadget X,15,104,1560
4140,Alice,Williams,169,Phoenix,Tool Alpha,1433,23,207
4141,George,Smith,31,San Jose,Gadget Y,40,127,5080
4142,George,Smith,39,Dallas,Gadget X,40,123,4920
4143,Fiona,Williams,34,New York,Tool Beta,9,57,513
4144,Bob,Davis,35,San Diego,Tool Alpha,43,,8428
4145,Charlie,Garcia,27,San Antonio,Gadget X,7,145,1015
4146,Bob,Smith,51,Houston,Gadget Y,38,108,4104
4147,Bob,Rodriguez,27,San Antonio,Widget A,32,94,3008
4148,Fiona,Johnson,68,Phoenix,Gadget X,11,133,1463
4149,Alice,Miller,29,Los Angeles,Tool Alpha,31,175,5425
4150,  JULIA  ,Davis,59,san jose,Tool Alpha,30,193,5790
4151,Ivan,Jones,54,San Diego,Gadget Y,44,115,5060
4152,Diana,Miller,33,Philadelphia,Tool Beta,2,111,222
4153,Alice,Garcia,20,New York,Tool Alpha,36,179,6444
4154,Hannah,Johnson,48,Houston,Tool Beta,46,105,4830
4155,Hannah,Rodriguez,46,Chicago,Tool Beta,36,127,4572
4156,Ivan,Johnson,36,New York,Gadget Y,4,184,736
4157,Fiona,Garcia,56,Philadelphia,Gadget X,,112,112
4158,George,Williams,61,San Jose,Tool Alpha,50,87,4350
4159,George,Brown,61,Houston,Widget B,49,79,3871
4160,Alice,Garcia,48,San Antonio,Tool Alpha,,83,1909
4161,Bob,Smith,25,Los Angeles,Tool Beta,6,85,510
4162,Charlie,Rodriguez,75,San Antonio,Widget B,31,99,3069
4163,Edward,Garcia,33,Houston,Tool Beta,35,137,4795
4164,Julia,Smith,21,San Diego,Gadget X,20,178,3560
4165,Hannah,Brown,49,Dallas,Widget B,40,155,6200
4166,Ivan,Johnson,49,Philadelphia,Widget B,41,149,6109
4167,Alice,Rodriguez,73,Phoenix,Tool Beta,13,136,1768
4168,Bob,Martinez,65,Phoenix,Gadget X,23,59,1357
4169,Julia,Smith,43,Philadelphia,Tool Beta,47,34,1598
4170,Julia,Jones,49,San Jose,Tool Alpha,48,54,2592
4171,Julia,Brown,48,New York,Tool Alpha,42,111,4662
4172,Charlie,Johnson,40,Houston,Widget B,7,102,714
4173,Alice,Johnson,53,Phoenix,Gadget X,38,70,2660
4174,Hannah,Davis,52,Houston,Tool Alpha,2,115,230
4175,Diana,Brown,38,New York,Tool Alpha,27,76,2052
4176,  FIONA  ,Davis,67,dallas,Gadget Y,13,195,2535
4177,Julia,Smith,24,San Jose,Gadget Y,19,13,247
4178,Hannah,Martinez,51,New York,Tool Alpha,28,124,3472
4179,Ivan,Martinez,62,New York,Tool Alpha,31,62,1922
4180,  ALICE  ,Miller,50,san diego,Widget B,47,79,3713
4181,Diana,Garcia,54,San Antonio,Widget B,30,129,3870
4182,  IVAN  ,Miller,55,phoenix,Tool Alpha,29,141,4089
4183,,Brown,71,Los Angeles,Tool Alpha,11,112,1232
4184,Bob,Rodriguez,57,Houston,Tool Beta,24,34,816
4185,Charlie,Jones,37,Philadelphia,Tool Alpha,37,107,3959
4186,Ivan,Brown,74,Houston,Tool Beta,10,30,300
4187,Julia,Johnson,34,,Widget B,17,87,1479
4188,Fiona,Martinez,24,Dallas,Widget A,28,99,2772
4189,Bob,Garcia,47,New York,Gadget X,6,184,1104
4190,George,Brown,42,San Antonio,Widget B,5,156,780
4191,  ALICE  ,Johnson,27,san antonio,Gadget X,28,170,4760
4192,Julia,Brown,40,New York,Gadget X,6,32,192
4193,Charlie,Martinez,56,Philadelphia,Tool Beta,18,81,1458
4194,,Davis,27,New York,Tool Beta,22,128,2816
4195,Hannah,Garcia,48,Los Angeles,Gadget Y,33,175,5775
4196,  HANNAH  ,Johnson,59,phoenix,Widget B,50,106,5300
4197,Edward,Williams,25,San Jose,Gadget Y,5,55,275
4198,Fiona,Williams,27,Houston,Tool Alpha,34,146,4964
4199,Hannah,Martinez,32,Philadelphia,Widget A,31,194,6014
4200,  JULIA  ,Miller,54,new york,Tool Beta,46,13,598
4201,Alice,Brown,24,San Diego,Widget A,32,69,2208
4202,George,Davis,22,Los Angeles,Widget A,11,151,1661
4203,Diana,Rodriguez,58,New York,Widget A,20,181,3620
4204,Alice,Brown,40,San Diego,Tool Beta,48,66,3168
4205,Diana,Johnson,40,Phoenix,Widget A,14,73,1022
4206,Bob,Brown,71,Houston,Widget A,34,34,1156
4207,Ivan,Davis,159,Philadelphia,Gadget X,2139,92,2760
4208,Hannah,Brown,184,Phoenix,Tool Beta,1121,43,1075
4209,Alice,Johnson,18,Phoenix,Gadget X,22,170,3740
4210,Hannah,Brown,34,Los Angeles,Gadget Y,35,14,490
4211,George,Miller,66,New York,Tool Alpha,32,47,1504
4212,Edward,Jones,54,Los Angeles,Tool Alpha,34,185,6290
4213,Bob,Brown,30,Philadelphia,Gadget X,10,168,1680
4214,Ivan,Johnson,45,Houston,Tool Alpha,16,156,2496
4215,Fiona,Johnson,52,San Diego,Tool Alpha,11,59,649
4216,George,Rodriguez,68,New York,Tool Alpha,4,191,764
4217,Bob,Johnson,64,Phoenix,Gadget X,19,62,1178
4218,Ivan,Rodriguez,51,Los Angeles,Widget A,18,101,1818
4219,George,Jones,72,New York,Gadget Y,6,20,120
4220,Bob,Miller,73,San Jose,Tool Alpha,15,35,525
4221,George,Smith,59,Dallas,Tool Beta,35,51,1785
4222,Ivan,Martinez,53,San Antonio,Tool Alpha,17,122,2074
4223,  ALICE  ,Miller,194,san jose,Widget B,4558,79,2765
4224,Ivan,Martinez,27,Chicago,Tool Alpha,3,82,246
4225,  BOB  ,Johnson,24,new york,Tool Alpha,24,111,2664
4226,Julia,Smith,56,Philadelphia,Gadget X,47,200,9400
4227,Julia,Miller,75,Houston,Tool Alpha,43,24,1032
4228,George,Miller,70,San Jose,Tool Alpha,40,159,6360
4229,Diana,Miller,43,Houston,Widget A,6,159,954
4230,  ALICE  ,Davis,23,dallas,Gadget X,23,,2415
4231,Diana,Johnson,50,San Diego,Widget A,17,48,816
4232,Diana,Jones,32,Chicago,Tool Alpha,44,62,2728
4233,Fiona,Jones,65,San Antonio,Gadget Y,44,181,7964
4234,Edward,Garcia,63,New York,Gadget Y,18,34,612
4235,Edward,Miller,20,Dallas,Tool Alpha,30,31,930
4236,Diana,Garcia,38,,Widget A,35,161,5635
4237,Diana,Williams,63,Houston,Tool Alpha,39,173,6747
4238,  CHARLIE  ,Martinez,55,chicago,Tool Alpha,10,161,1610
4239,Hannah,Davis,65,Los Angeles,Tool Alpha,15,105,1575
4240,  HANNAH  ,Williams,41,dallas,Tool Alpha,4,13,52
4241,Bob,Garcia,182,Phoenix,Gadget Y,4331,105,4620
4242,George,Johnson,19,Philadelphia,Widget A,50,105,5250
4243,Bob,Martinez,64,Los Angeles,Tool Alpha,46,182,8372
4244,Fiona,Brown,70,San Antonio,Tool Alpha,12,105,1260
4245,Alice,Miller,58,San Antonio,Gadget X,47,167,7849
4246,Ivan,Brown,24,San Antonio,Gadget X,17,31,527
4247,Hannah,Martinez,25,San Diego,Tool Beta,17,129,2193
4248,Charlie,Smith,36,Philadelphia,Tool Beta,3,84,252
4249,Alice,Williams,36,Chicago,Widget B,19,27,513
4250,  BOB  ,Williams,53,san jose,Widget B,31,99,3069
4251,Julia,Martinez,72,Chicago,Tool Beta,31,69,2139
4252,Ivan,Johnson,46,San Jose,Gadget X,8,159,1272
4253,Fiona,Jones,35,Los Angeles,Tool Beta,8,46,368
4254,Fiona,Williams,54,New York,Gadget Y,29,109,3161
4255,George,Jones,69,Houston,Widget B,8,129,1032
4256,Ivan,Miller,25,Los Angeles,Widget B,4,155,620
4257,Julia,Jones,30,San Diego,Widget B,50,61,3050
4258,Diana,Martinez,71,Houston,Gadget Y,44,10,440
4259,Edward,Garcia,70,Los Angeles,Gadget Y,18,44,792
4260,Edward,Davis,178,New York,Widget B,2702,140,2100
4261,Edward,Smith,63,Los Angeles,Tool Beta,35,167,5845
4262,  GEORGE  ,Brown,44,philadelphia,Tool Alpha,44,176,7744
4263,George,Davis,47,San Diego,Widget B,6,195,1170
4264,Alice,Rodriguez,73,Phoenix,Tool Beta,6,157,942
4265,George,Williams,33,San Diego,Widget B,43,50,2150
4266,Julia,Jones,,Houston,Tool Beta,5,75,375
4267,Fiona,Miller,75,San Diego,Widget A,4,83,332
4268,Fiona,Miller,59,San Jose,Widget B,19,94,1786
4269,Diana,Martinez,67,Philadelphia,Tool Alpha,21,100,2100
4270,Bob,Rodriguez,69,San Antonio,Tool Beta,1,27,27
4271,  GEORGE  ,Rodriguez,31,san diego,Tool Alpha,34,185,6290
4272,George,Williams,52,Philadelphia,Tool Alpha,27,120,3240
4273,Ivan,Rodriguez,69,Phoenix,Tool Beta,14,60,840
4274,Alice,Martinez,62,San Jose,Widget B,35,98,3430
4275,Ivan,Miller,65,Houston,Gadget X,2,125,250
4276,Alice,Jones,31,Los Angeles,Tool Beta,38,102,3876
4277,Julia,Williams,51,San Jose,Gadget X,45,48,2160
4278,Diana,Jones,40,Chicago,Tool Beta,16,53,848
4279,George,Miller,30,New York,Gadget X,45,66,2970
4280,  GEORGE  ,Brown,75,chicago,Widget B,17,122,2074
4281,Diana,Jones,49,Los Angeles,Widget B,43,119,5117
4282,Bob,Rodriguez,29,Los Angeles,Tool Beta,34,119,4046
4283,Alice,Smith,172,Dallas,Tool Beta,4966,153,7497
4284,,Jones,64,Los Angeles,Tool Beta,22,147,3234
4285,Bob,Brown,42,New York,Widget B,12,31,372
4286,Charlie,Garcia,34,Chicago,Widget A,4,112,448
4287,  DIANA  ,Garcia,70,san antonio,Gadget X,25,184,4600
4288,Ivan,Williams,22,Houston,Tool Beta,28,48,1344
4289,Bob,Martinez,179,San Antonio,Gadget X,1223,64,896
4290,Alice,Rodriguez,70,San Diego,Gadget Y,39,31,1209
4291,Ivan,Martinez,63,San Jose,Widget B,38,79,3002
4292,Charlie,Martinez,23,Phoenix,Gadget X,41,108,4428
4293,  BOB  ,Rodriguez,43,new york,Gadget X,4,179,716
4294,Alice,Brown,36,San Jose,Gadget Y,46,126,5796
4295,Ivan,Williams,71,Dallas,Gadget Y,24,20,480
4296,Bob,Davis,32,New York,Widget A,14,182,2548
4297,Alice,Miller,64,Chicago,Tool Beta,32,63,2016
